trafic_id;time_id;zone_id;vitesse_kmh;temps_trajet_min;congestion_index;source_sensor
21752;13604;10;38,48;28.27;1;sensorA
21753;33577;1;14,63;18.84;4;sensorB
21754;31323;5;30,44;17.51;2;sensorA
21755;30862;10;35.80;7.48;1;sensorB
21756;10124;10;999,00;11,72;3;sensorA
21757;22259;5;11,66;16,19;4;sensorB
21758;27296;9;34,68;9.41;2;
21759;33736;2;16,22;16,09;3;sensorB
21760;33207;1;20.76;5,00;3;
21761;21553;7;0.50;23.25;5;
21762;33663;7;23.89;11.84;3;sensorA
21763;33769;4;21,71;20,66;3;sensorB
21764;30449;1;27.65;20,30;2;sensorA
21765;29877;8;18.87;20,46;3;sensorA
21766;2611;2;32,62;28,51;2;
21767;2827;4;17,56;7,58;3;sensorA
21768;28303;4;26,80;16,11;2;sensorB
21769;17783;9;17.87;38.26;3;sensorA
21770;529;10;22.91;9,96;3;sensorB
21771;14600;1;20,70;10,97;3;sensorA
21772;20968;7;36.39;42.50;1;sensorA
21773;14817;1;9.54;19,10;4;sensorA
21774;3021;10;10.06;18,89;4;sensorA
21775;3380;1;31,94;20,52;2;sensorB
21776;25368;9;25,00;20.08;3;sensorB
21777;3388;3;30.09;12,25;2;sensorB
21778;12247;3;15.02;14.22;3;sensorA
21779;7371;1;38,56;21.87;1;sensorB
21780;20423;7;32.11;20,72;2;sensorA
21781;16995;7;56.18;32,72;1;sensorA
21782;10435;8;25.89;22.21;2;sensorA
21783;16910;10;33.09;6,15;2;sensorA
21784;6781;9;26.21;22.83;2;
21785;31340;8;28,92;13.15;2;sensorA
21786;32131;10;19.14;19.11;3;sensorA
21787;3107;6;30.85;17.03;2;sensorA
21788;406;5;7.37;9.47;4;sensorA
21789;25418;5;21.59;4,26;3;sensorB
21790;33332;2;22,28;12,38;3;sensorA
21791;13402;8;31.52;11,44;2;sensorA
21792;7751;5;35.56;23,08;1;sensorB
21793;10632;2;12,04;16,32;4;
21794;14581;4;13.43;12.83;4;sensorA
21795;28237;7;29,07;20.13;2;sensorA
21796;31160;1;36.42;20.62;1;
21797;17519;5;34,08;17,97;2;
21798;29321;1;30,93;24,03;2;sensorB
21799;2659;9;33,38;22,37;2;sensorA
21800;2420;7;7,66;16,89;4;sensorA
21801;34863;5;41,26;7.73;1;sensorB
21802;21584;9;25.32;3,20;2;sensorA
21803;5924;5;27,67;19,49;2;sensorB
21804;18074;3;14.90;14.00;4;sensorA
21805;12914;8;35,79;29.91;1;
21806;2011;9;21,12;10.57;3;sensorB
21807;26557;3;42.07;29,44;1;sensorA
21808;23268;8;6,93;15,32;4;sensorB
21809;21652;9;6,13;12.09;4;sensorA
21810;8094;5;10.00;21.96;4;sensorA
21811;27393;10;23.57;11,57;3;sensorA
21812;11892;5;36,71;0.10;1;sensorB
21813;8164;6;30,76;16.70;2;sensorA
21814;33436;9;29.33;24.76;2;sensorA
21815;27532;4;30,31;16,22;2;sensorB
21816;19843;10;18.50;13,72;3;sensorB
21817;31481;2;29.72;23.84;2;sensorB
21818;24686;7;27.92;32.76;2;sensorA
21819;23857;5;9,85;19.39;4;sensorB
21820;895;4;31.03;25.02;2;sensorA
21821;17860;6;31,26;20,40;2;sensorB
21822;8165;4;46.94;26.70;1;sensorB
21823;11550;5;20,93;23,12;3;sensorB
21824;26650;8;38.69;8,38;1;sensorA
21825;32426;8;18,36;19,74;3;sensorA
21826;31673;7;32.03;24,73;2;sensorA
21827;25673;9;23.39;0,89;3;sensorB
21828;15815;9;19.67;17,57;3;sensorB
21829;5535;3;29.10;21,77;2;sensorA
21830;4528;4;40,68;7,32;1;sensorA
21831;17184;2;35.46;13,83;1;sensorB
21832;27219;6;37,94;6.82;1;sensorA
21833;22286;10;19.24;17,18;3;sensorB
21834;5289;5;15,48;20,37;3;sensorB
21835;1495;2;37.17;12.87;1;sensorA
21836;28517;10;13,68;9,30;4;sensorB
21837;23872;4;29.69;20,07;2;sensorB
21838;22619;9;30,16;28.10;2;
21839;33260;2;34,26;10.56;2;sensorB
21840;1622;8;19,45;33,79;3;sensorB
21841;24383;5;19,10;13.39;3;sensorB
21842;18941;2;29,48;20.97;2;sensorB
21843;12782;7;28.10;18,94;2;sensorB
21844;23890;1;43.22;-5.00;1;sensorA
21845;13541;9;29,43;23,55;2;
21846;25044;3;23.24;26,98;3;sensorB
21847;15884;4;35.88;15.93;1;sensorA
21848;2230;5;32,42;17,63;2;sensorA
21849;17776;9;34.19;25,31;2;sensorA
21850;8366;10;24,33;17.30;3;sensorA
21851;3009;7;27.44;10,62;2;sensorB
21852;9085;2;40,73;16.59;1;sensorA
21853;4676;10;32,88;22.07;2;sensorB
21854;696;7;18.49;14,11;3;sensorA
21855;34494;6;29.83;9,42;2;sensorB
21856;28288;5;25.05;24,95;2;sensorA
21857;14527;10;16,75;16.43;3;sensorB
21858;12895;4;27.99;17.46;2;sensorA
21859;1951;7;18.77;22,52;3;sensorB
21860;13549;3;11,11;14,14;4;sensorA
21861;15146;9;34,58;9,68;2;sensorB
21862;25006;7;18.67;20,23;3;sensorB
21863;31144;4;7.98;12.59;4;sensorB
21864;20208;5;38.70;15.03;1;sensorA
21865;10040;7;32,40;17,58;2;sensorB
21866;26474;6;32.94;23,87;2;
21867;3044;2;34,16;19,06;2;sensorA
21868;6103;4;29,55;5.92;2;sensorA
21869;18758;5;25,81;17,81;2;sensorB
21870;33444;1;23.82;21.34;3;sensorB
21871;12948;4;38,44;13.89;1;sensorA
21872;384;9;44,92;10,63;1;sensorB
21873;13988;7;36.23;23.90;1;sensorA
21874;8021;8;37.11;24.86;1;
21875;24208;9;33.00;25.31;2;sensorB
21876;30854;4;28.68;8,47;2;sensorA
21877;9790;3;45,40;13.01;1;sensorB
21878;29632;3;25,27;10,00;2;sensorB
21879;21104;2;38.02;19.28;1;
21880;7493;6;36,97;18.82;1;sensorA
21881;16561;4;13.77;12.39;4;sensorA
21882;3432;2;4,90;10.12;5;sensorA
21883;3298;3;16.12;18,20;3;sensorA
21884;19106;2;10,10;10.73;4;sensorB
21885;34859;9;38.51;15.72;1;sensorB
21886;11300;3;42,67;16,90;1;sensorB
21887;7638;6;35.24;17,91;1;sensorA
21888;23405;9;45.11;16.04;1;sensorB
21889;9891;9;10,87;23.06;4;sensorB
21890;34801;5;11,91;17.09;4;sensorA
21891;9846;6;32,01;17.15;2;sensorA
21892;2220;2;32.62;19,31;2;sensorA
21893;22386;8;45,45;18.63;1;sensorB
21894;6947;8;38,14;17,64;1;
21895;21923;1;26.30;19,96;2;sensorA
21896;24566;4;30.89;17,91;2;sensorB
21897;32834;2;41.77;26,09;1;sensorA
21898;31587;6;36,23;12,27;1;sensorA
21899;11841;8;44,06;15.03;1;sensorA
21900;13281;8;27.25;13.49;2;sensorA
21901;3710;5;30,48;16,80;2;sensorA
21902;6301;8;30,35;13,86;2;sensorA
21903;5409;3;41,60;14.90;1;sensorB
21904;23877;7;20.70;10.62;3;sensorA
21905;15559;6;18,83;5.93;3;sensorB
21906;4662;4;25.32;22,71;2;sensorA
21907;32734;10;25,06;17,05;2;sensorA
21908;10782;2;35.63;26,24;1;sensorA
21909;23768;6;46,25;12.84;1;sensorA
21910;11400;6;26,06;17,72;2;sensorA
21911;19235;10;31.97;8.68;2;sensorA
21912;17112;7;49,66;25.04;1;sensorB
21913;30000;4;29.04;18,87;2;sensorA
21914;9447;10;38.84;18,91;1;
21915;5609;4;28.90;12.83;2;sensorB
21916;34926;3;30,33;33,75;2;sensorB
21917;3903;8;29.60;16.41;2;
21918;28055;2;29.47;13,26;2;sensorB
21919;793;5;22,05;9,56;3;sensorB
21920;22575;4;20,39;16.37;3;sensorA
21921;9612;3;36.86;19.62;1;sensorA
21922;5174;8;29.47;10,82;9;sensorB
21923;16297;10;13.73;18.66;4;sensorB
21924;9092;10;6.66;24.13;4;sensorA
21925;9183;7;20,68;23.87;3;sensorA
21926;7806;1;37,96;20.55;1;sensorA
21927;23437;4;17,42;15.22;3;
21928;3073;9;20,49;17.14;3;sensorB
21929;19329;3;22,59;21.60;3;sensorB
21930;7326;2;35,64;28,40;1;sensorB
21931;17467;6;17.17;23.44;3;
21932;10671;1;36.20;11.37;1;sensorA
21933;6556;8;25,66;18,17;2;sensorB
21934;14117;8;50,36;23,73;1;sensorA
21935;923;3;24.82;18.70;3;sensorB
21936;30840;7;36.62;14,83;1;sensorB
21937;22616;9;19,24;10,63;3;sensorB
21938;29212;10;37.20;22.56;1;sensorB
21939;30277;8;37,01;16.79;1;sensorB
21940;34591;1;31,55;18.84;2;sensorB
21941;30681;5;32.45;18.74;2;sensorB
21942;27194;9;27,00;17,49;2;sensorA
21943;7132;1;31.96;20.54;2;sensorB
21944;13435;7;31,91;14.33;2;sensorA
21945;30361;4;27,53;11.40;2;sensorB
21946;32195;9;15.71;11.14;3;sensorA
21947;30249;6;20.60;16,25;3;sensorA
21948;31334;9;32,01;18,58;2;sensorA
21949;14979;3;31.08;8,75;9;sensorA
21950;18099;10;26,88;17,61;2;sensorB
21951;32566;8;46.06;24.77;1;sensorB
21952;5408;6;20.83;9.30;3;sensorA
21953;12524;10;24,46;21,23;3;sensorB
21954;30040;6;30,14;22,27;2;
21955;17230;4;31,85;19,96;2;sensorA
21956;29922;7;35.59;33.09;1;sensorA
21957;25099;3;27,06;25,91;2;sensorB
21958;15538;5;26,73;19.99;2;sensorB
21959;25985;4;33.79;13.97;2;
21960;32216;7;18.58;8.40;3;
21961;27587;8;45,06;8.11;1;sensorB
21962;32909;7;37,76;20.23;1;
21963;454;8;29.70;15,62;2;sensorA
21964;22494;7;26.89;17.20;2;sensorB
21965;3068;7;32,22;30.80;2;sensorA
21966;10153;7;20,55;13,39;3;sensorB
21967;18437;4;23,07;15.42;3;sensorA
21968;7636;4;36.81;16.39;1;sensorA
21969;3759;4;25.20;18.71;2;sensorB
21970;6197;5;22,54;20,48;3;sensorA
21971;22293;2;20,63;25.19;3;
21972;361;10;37,90;17,50;1;sensorB
21973;247;8;23.12;11,85;3;sensorA
21974;1417;2;39.26;15.56;1;sensorB
21975;8832;6;33.74;22,18;2;sensorB
21976;6322;1;12.17;17,59;4;sensorB
21977;26070;4;30.56;16.76;2;sensorB
21978;10847;1;30,64;19.96;2;sensorA
21979;3000;8;24,89;28,19;3;sensorA
21980;1239;7;32,14;12.77;2;sensorB
21981;25698;6;37.03;17.44;1;sensorB
21982;19826;3;34,23;14,95;2;sensorA
21983;14770;6;24.36;19,55;3;
21984;18825;9;16.67;21.43;3;sensorB
21985;3335;10;24,53;14,49;3;sensorB
21986;34874;3;16,13;15,11;9;sensorB
21987;25446;10;24,38;14,69;3;sensorB
21988;29148;5;27.69;5.83;2;sensorB
21989;34114;10;35.07;16,75;1;sensorB
21990;12552;1;24,19;22,42;3;sensorB
21991;16190;4;21.52;24,56;3;sensorA
21992;33782;4;37,38;28,80;1;sensorA
21993;25383;9;34,98;11,73;2;sensorB
21994;21366;4;20.45;17,12;3;sensorB
21995;6129;5;11.08;24,87;4;sensorB
21996;28482;10;16,31;10.92;3;sensorA
21997;19416;4;24,68;15.44;3;sensorA
21998;14425;7;23,76;-5.00;3;sensorB
21999;27067;9;15,54;17.94;3;sensorB
22000;34800;8;38.27;13,50;1;sensorA
22001;5053;1;35.23;-5.00;1;
22002;8060;1;17.98;11,16;3;sensorA
22003;30455;7;31.87;28.95;2;sensorA
22004;19626;9;42,37;14.50;1;sensorA
22005;15688;1;29.36;12,88;2;sensorB
22006;7075;3;27,41;24.04;2;sensorA
22007;3992;3;37.36;7.54;1;sensorA
22008;30178;6;35,37;11,69;1;sensorA
22009;32905;6;18,85;20.45;3;sensorA
22010;32068;8;30.67;25.39;2;sensorA
22011;13079;4;14,28;21.10;4;sensorB
22012;13776;7;27,78;27,45;2;sensorA
22013;14208;3;13.25;22,68;4;sensorB
22014;19943;2;38.50;19.22;1;sensorA
22015;26269;4;29,93;16,01;2;sensorA
22016;5213;9;30.63;23,51;2;sensorB
22017;29818;10;44,48;15,25;1;sensorB
22018;2428;6;32,44;33,25;2;sensorB
22019;30035;5;32.74;17,43;2;sensorA
22020;31888;8;25,05;13,97;2;
22021;28700;6;31,21;18.25;2;sensorA
22022;686;8;20.80;10,93;3;
22023;1854;10;51,68;22,49;1;sensorA
22024;33712;1;38,38;20,92;1;sensorA
22025;35047;8;27,20;21,81;2;
22026;2362;2;22,52;19.81;3;sensorB
22027;21103;9;26,85;25,59;2;sensorA
22028;9867;1;43.80;27.31;1;sensorA
22029;4380;1;13.78;25,71;4;sensorA
22030;26620;3;25,36;21,18;2;sensorB
22031;12542;4;33.31;24,08;2;sensorA
22032;30631;4;25,84;16.67;2;sensorB
22033;23746;5;38.55;23.03;1;sensorB
22034;8200;9;13,15;19.40;4;sensorB
22035;8742;4;27.49;22.21;2;sensorB
22036;28359;7;29.69;10,89;2;
22037;17592;1;17,43;18,17;3;sensorA
22038;19254;5;40.42;14,48;1;sensorB
22039;7904;7;27,09;21,02;2;sensorB
22040;29061;4;21,11;29.26;9;sensorA
22041;26278;1;37,71;21.17;1;sensorB
22042;11414;9;29.36;22,31;2;sensorB
22043;25994;7;38,71;21.28;1;sensorA
22044;10774;5;12.56;11,21;4;sensorB
22045;26923;4;26,01;17,07;2;sensorA
22046;25467;10;32.53;19,76;9;sensorA
22047;2285;10;17.58;37.20;3;sensorB
22048;26641;2;26,25;13,30;2;sensorB
22049;12842;6;30.47;15,82;2;sensorB
22050;24780;1;4.59;23,34;5;sensorA
22051;9352;4;21,72;9.35;3;
22052;22898;9;25,58;20,73;2;sensorA
22053;12142;8;18.72;12.61;3;sensorB
22054;14885;8;22,24;20.98;3;
22055;25343;3;33.56;14,40;2;sensorA
22056;28905;9;38.14;21,95;1;sensorB
22057;18745;4;7,36;24.39;4;sensorA
22058;5938;6;23,28;8,70;3;sensorB
22059;15014;10;21.08;14.55;3;sensorA
22060;33308;10;30,82;14,67;2;sensorB
22061;9783;6;30,66;20,07;2;sensorB
22062;14775;9;45,21;19,53;1;
22063;10561;6;30,07;11.59;2;sensorA
22064;27482;3;30.75;19.28;2;sensorA
22065;31786;6;28,06;16,30;2;sensorA
22066;31643;7;35,24;5.80;1;sensorB
22067;944;10;34,66;19.37;2;sensorB
22068;8933;3;60.81;18,23;1;sensorB
22069;31117;9;25.80;22,88;2;sensorB
22070;16816;8;23.86;16.29;9;sensorA
22071;20719;7;24.78;17.30;9;sensorB
22072;28269;5;31.80;-5,00;2;sensorA
22073;12376;6;21.25;19,86;3;sensorA
22074;11316;8;21,80;19.10;3;sensorB
22075;24817;7;15,71;11.09;3;sensorA
22076;12397;6;5,04;23,34;4;sensorB
22077;9939;7;46.88;7,00;1;sensorB
22078;6104;6;57.70;14.87;1;sensorB
22079;24526;1;33.08;4,92;2;sensorB
22080;1322;5;19.46;16,07;3;
22081;3916;8;34,78;22.35;2;sensorB
22082;18613;9;43,10;13.15;1;sensorA
22083;31232;4;24.03;21.26;3;sensorA
22084;34443;2;5.47;22,55;4;sensorA
22085;16430;3;36.79;24.41;1;sensorB
22086;27368;4;40,76;23,11;1;sensorB
22087;9421;3;28.37;27.15;2;sensorB
22088;30453;10;25.48;17.65;2;sensorB
22089;13025;9;28,32;22.00;2;
22090;24850;3;34,37;20,55;2;sensorB
22091;16168;4;39,35;23.03;1;sensorB
22092;21424;3;17,92;14.58;3;sensorB
22093;12007;8;39.06;11.11;1;sensorB
22094;29275;9;41,81;16.89;1;sensorB
22095;20448;8;30,04;21.26;2;sensorA
22096;11157;5;21.27;13.81;3;
22097;21034;8;30.01;14.50;2;sensorB
22098;7575;8;19,42;23,89;3;sensorA
22099;21316;4;36.26;14,71;1;sensorB
22100;12670;2;24.83;19,10;3;sensorA
22101;8561;9;32,09;19.43;2;sensorB
22102;27756;10;30,76;19.94;2;sensorB
22103;27486;7;23.21;13.10;3;sensorA
22104;22420;7;34,86;27.01;2;sensorB
22105;28574;8;27.98;18.54;2;sensorB
22106;19322;10;33.24;19,08;2;sensorB
22107;3242;2;22,64;25,92;3;sensorB
22108;26544;4;17,09;21,03;3;sensorB
22109;24982;10;40,40;14.38;1;sensorA
22110;11969;3;27.15;19,15;2;sensorB
22111;10276;10;33,09;16,59;2;sensorA
22112;34408;5;27.45;11,98;2;sensorB
22113;12044;8;20.92;9.47;3;sensorA
22114;25221;3;33.35;20.48;2;sensorB
22115;29088;8;19,10;28.18;3;sensorA
22116;6148;8;17.90;21.47;3;sensorA
22117;29967;3;40,07;19.95;1;sensorB
22118;26749;1;38,60;3,42;1;sensorB
22119;22617;9;29.12;17,42;2;sensorB
22120;29774;8;28.15;8.98;2;sensorB
22121;6295;4;21,26;19.11;3;sensorB
22122;29610;8;25,93;12.03;2;sensorB
22123;13258;5;26,70;10.98;2;sensorA
22124;20422;4;42.04;17,98;1;sensorA
22125;16437;2;26.38;16,34;2;sensorA
22126;10790;4;30.39;24.31;2;
22127;22021;5;22,13;19.74;3;sensorB
22128;9449;1;28,62;6,50;2;sensorA
22129;27358;8;37.19;4,51;1;sensorB
22130;10107;1;44,99;17.82;1;sensorB
22131;25881;7;26,88;17.13;2;sensorA
22132;558;4;37.18;5.17;1;sensorA
22133;24915;10;38.04;26.96;1;sensorA
22134;14629;9;16,55;24.53;3;sensorB
22135;14916;5;29,10;16.55;2;sensorA
22136;1002;2;35,02;14.24;1;sensorB
22137;1870;6;28.71;0.58;2;sensorB
22138;8454;6;31.56;6,53;2;sensorA
22139;25344;8;42.28;13,17;1;sensorB
22140;23973;4;15.12;14,76;3;sensorA
22141;17444;7;18,97;11.82;3;sensorA
22142;32075;3;30.11;20.16;2;sensorA
22143;11384;3;26.62;27,35;2;sensorA
22144;6538;1;27.55;15,57;2;sensorA
22145;6403;2;32.70;22.25;2;sensorB
22146;9202;10;21,47;25,31;3;
22147;31010;9;31,10;11.27;2;
22148;24606;7;22.32;18.61;3;sensorB
22149;12364;9;24.21;9.85;3;sensorA
22150;3502;3;0.96;20.69;5;sensorA
22151;25952;4;34.37;18,93;2;sensorB
22152;22764;1;24.30;20,24;3;sensorB
22153;9969;10;29.21;16.66;2;sensorA
22154;21077;2;36,99;26,13;1;sensorA
22155;26679;9;22,34;17,66;3;sensorB
22156;18328;6;22.61;23,34;3;sensorB
22157;14868;7;45.84;10,58;1;sensorB
22158;21683;6;13.66;13,22;4;sensorA
22159;7658;3;24,66;18.03;3;sensorA
22160;17824;10;33.49;16,44;2;sensorB
22161;10685;6;20,90;6,95;3;sensorB
22162;30229;2;33,87;19,55;2;sensorA
22163;14680;6;24.42;17,18;3;sensorB
22164;34521;4;19,34;18,86;3;sensorA
22165;34426;2;26.71;21,49;2;sensorB
22166;10474;7;11.40;13,07;4;sensorB
22167;25523;6;27,95;7.98;2;sensorA
22168;1558;7;34,95;22,86;2;sensorA
22169;26175;1;33,22;20,89;2;sensorA
22170;32814;1;46.27;15,15;1;sensorB
22171;19940;8;19,25;11.82;3;
22172;34186;3;21.12;19.26;3;sensorA
22173;20984;4;27,29;30,54;2;sensorB
22174;29416;6;30,65;0,43;2;sensorB
22175;28061;4;27.26;16,51;2;sensorB
22176;6892;1;16,22;16,00;3;
22177;2663;7;16.94;22.25;3;
22178;2387;3;37,35;18,48;1;sensorB
22179;7954;6;18,83;12.82;3;sensorB
22180;11612;10;37.11;27,16;1;sensorB
22181;15728;10;48,57;6.57;1;sensorA
22182;14174;5;23.38;8,91;3;sensorB
22183;11225;9;21.76;13,32;3;sensorA
22184;7917;10;37.81;28,10;1;sensorB
22185;6380;7;44.43;17,77;1;sensorA
22186;26963;10;17.53;20,75;3;sensorB
22187;26919;10;41,73;19,09;1;sensorB
22188;28293;7;26,08;19,75;2;sensorB
22189;2707;3;8.23;14,24;4;sensorA
22190;28899;9;23.47;7.66;3;sensorB
22191;32511;10;35,30;23,16;1;sensorB
22192;18026;10;20,54;18,53;3;sensorB
22193;29982;9;29,84;21,50;2;sensorA
22194;7432;10;20,16;14.69;3;sensorB
22195;15175;10;37,09;18,70;1;sensorB
22196;1968;5;37,78;20.51;1;
22197;21607;6;39,74;15.23;1;sensorA
22198;7017;2;38,07;5.99;1;sensorA
22199;11436;2;26.30;8.53;2;sensorA
22200;2856;8;32.35;16.41;2;sensorA
22201;8140;2;22,77;15.79;3;sensorB
22202;30185;1;21,41;10,49;3;
22203;3986;5;27,78;20,40;2;sensorA
22204;7278;6;16,75;15.56;3;sensorA
22205;3466;3;25.05;20.81;2;sensorA
22206;21849;3;45.18;6.93;1;sensorB
22207;26910;10;29,60;32.13;2;sensorA
22208;348;6;14,71;10,81;4;sensorB
22209;33225;5;30,66;14.32;2;sensorA
22210;3264;8;30,67;13.74;2;
22211;6725;3;44,86;9,37;1;sensorA
22212;28016;1;0,50;25.30;5;sensorB
22213;8825;3;26,78;23.54;2;sensorA
22214;12468;5;14,30;26.67;4;sensorB
22215;35044;5;28,68;17,08;2;sensorA
22216;6640;4;28,71;13.79;2;
22217;26089;7;33,90;18.90;2;sensorA
22218;33709;6;25.62;18.26;2;sensorB
22219;32553;8;25,54;15,51;2;sensorB
22220;11697;4;22,73;6.21;3;sensorB
22221;7796;7;22,49;15,30;3;sensorB
22222;25404;1;35,57;16,44;1;sensorA
22223;11204;2;34.88;22,87;2;sensorA
22224;4728;7;27,21;19,01;2;sensorA
22225;30830;5;36.45;11.74;1;sensorA
22226;15267;4;11.40;11.70;4;
22227;1855;7;30.99;20,77;2;
22228;8536;7;13.91;19.54;4;sensorA
22229;3129;8;28,20;18,87;2;sensorA
22230;539;5;26,35;12,71;2;sensorB
22231;11383;9;5,41;11,42;4;sensorB
22232;20321;6;17.77;22.25;3;sensorA
22233;30517;1;20.23;20,60;3;
22234;2230;3;34,83;14,08;2;sensorB
22235;5418;6;24,70;11,35;3;sensorA
22236;20943;10;21.40;21.44;3;sensorA
22237;34477;5;36,08;18.46;1;sensorB
22238;20355;3;13.44;26,10;4;sensorB
22239;33809;3;19,04;9,86;3;sensorB
22240;6558;10;32,25;10.49;2;sensorA
22241;27669;9;16.90;19.28;3;sensorB
22242;10056;9;11,52;20,09;4;sensorB
22243;9461;9;30,47;19.41;2;sensorA
22244;6311;6;14.07;20,36;4;sensorA
22245;20766;4;26,67;21.56;2;sensorA
22246;18315;10;26,08;19,94;2;sensorA
22247;9949;6;15,22;25,53;3;
22248;21005;3;25,14;6.09;2;sensorB
22249;1373;3;20,27;25,06;3;sensorB
22250;21468;7;999.00;15.52;3;sensorA
22251;12752;10;29,90;12,45;2;sensorA
22252;26915;8;999.00;18.32;2;sensorB
22253;15104;9;37.97;18,43;1;sensorB
22254;29426;3;41,92;18.24;1;sensorB
22255;13364;9;25,51;19.05;2;sensorA
22256;16969;7;25,24;20,18;2;sensorA
22257;11155;7;38,83;15.50;1;sensorA
22258;13642;9;34,27;26,91;2;sensorB
22259;8696;1;35.50;18,34;1;sensorB
22260;4253;2;20,93;22.43;3;sensorB
22261;2567;6;31,36;18,52;2;sensorA
22262;10796;10;27,45;21,62;2;sensorA
22263;34414;4;21.25;11.55;3;
22264;10102;5;31.95;27,43;2;sensorB
22265;2984;3;18,57;11,99;3;sensorB
22266;34724;1;31.27;27.48;2;
22267;21414;9;39.01;17,17;1;sensorA
22268;24527;8;31,88;17,48;2;
22269;17077;10;44.42;27.01;1;sensorA
22270;6640;10;32.12;6,92;2;sensorA
22271;17341;8;26,54;21.47;2;sensorA
22272;24274;3;40.90;5,68;1;sensorA
22273;24844;3;35,09;16.09;1;sensorA
22274;27581;1;29,54;17,89;2;sensorB
22275;13472;7;31,79;22.73;2;sensorA
22276;13527;6;23.62;25,04;3;sensorB
22277;1878;9;21.08;14.44;3;sensorB
22278;3944;3;30,99;21,54;2;sensorB
22279;18296;9;31,29;16,78;2;sensorB
22280;12566;5;35.90;6.70;1;sensorB
22281;32812;3;17.10;0,10;3;sensorA
22282;15234;7;34.22;23.23;2;sensorB
22283;12849;7;29.76;19,14;2;sensorB
22284;34645;7;999,00;15.20;2;sensorA
22285;12791;2;50.26;22.46;1;sensorB
22286;1022;4;19.72;15.78;3;sensorA
22287;8823;9;31.56;16,69;2;sensorB
22288;13880;5;46,76;19,58;1;sensorB
22289;10345;9;40,18;17,62;1;sensorB
22290;21695;5;21.66;10.10;3;sensorA
22291;11003;8;22,63;16.21;3;sensorA
22292;16416;5;13.04;12.87;4;sensorA
22293;21415;9;26.36;13,29;2;sensorA
22294;4033;10;20,09;24.91;3;sensorA
22295;25186;1;23.06;21.80;3;sensorA
22296;29939;2;29,04;21.42;2;sensorA
22297;5622;10;36.04;15,13;1;sensorB
22298;13357;9;36,96;-5.00;1;sensorA
22299;7675;1;28.46;21.44;2;sensorB
22300;13316;6;20.24;18.57;3;sensorB
22301;1480;8;22,54;18,30;3;sensorB
22302;3068;6;16.34;10.71;3;sensorA
22303;11616;8;31.07;15,17;2;
22304;331;10;10.72;13.89;4;sensorB
22305;6404;9;21.31;14.04;3;sensorA
22306;34462;9;24.38;-5,00;3;sensorB
22307;9405;7;34,80;14.46;2;sensorA
22308;27168;9;26,86;20.92;2;sensorB
22309;4787;1;29.82;20,78;2;sensorB
22310;10143;9;27.60;18.80;2;sensorA
22311;28974;10;16.24;23,50;3;sensorB
22312;26350;3;31,43;18,40;2;sensorA
22313;1091;6;19.15;14,33;3;sensorA
22314;7770;5;18.21;23.91;3;sensorB
22315;26508;1;15.57;16,28;3;sensorA
22316;5743;3;31,43;23,56;2;sensorA
22317;23065;2;21.60;27.77;3;
22318;23647;2;19.20;21,74;3;sensorB
22319;33939;3;18,61;24,52;3;sensorB
22320;12116;4;44.54;20,94;9;sensorB
22321;19482;8;20,09;21.08;3;sensorB
22322;11988;1;27.32;19.96;2;sensorA
22323;23533;3;27,03;8,87;2;sensorB
22324;27566;7;22,35;14.21;3;sensorB
22325;34655;7;36.10;18,85;1;sensorB
22326;12662;1;35.98;17,90;1;sensorA
22327;28752;1;42,08;14,47;1;sensorA
22328;9737;1;29.91;12.61;2;
22329;8412;3;29,76;19,68;2;sensorA
22330;2161;4;33,28;22,38;2;sensorB
22331;30071;5;4,25;19,22;5;sensorB
22332;3551;7;22,01;17.30;3;sensorB
22333;21727;1;33,42;24.39;2;sensorA
22334;3769;1;28,45;21,56;2;
22335;14062;8;26,05;22,16;2;
22336;13872;6;39.50;25.35;1;sensorB
22337;5873;1;35,02;18.32;1;sensorB
22338;33635;1;42,35;16.55;1;sensorA
22339;7174;3;34.66;21.96;2;sensorB
22340;28916;6;15,34;9,62;3;sensorB
22341;22199;4;27,05;22,71;2;
22342;20335;3;23,31;27.59;3;sensorB
22343;32720;7;29.08;19,37;2;sensorA
22344;34783;4;27,92;24.18;2;sensorA
22345;14713;7;29,49;16,67;2;sensorA
22346;26976;7;26,69;30.31;2;sensorB
22347;34957;8;39.35;10.37;1;sensorB
22348;33324;5;31,57;19,18;2;sensorA
22349;6513;10;18.83;11.74;3;sensorA
22350;20797;2;32,98;24.54;2;sensorA
22351;11877;8;13.12;9,17;4;
22352;29841;4;35,19;16,86;1;sensorB
22353;16754;10;27,07;15.34;2;sensorA
22354;26040;4;23.24;12,52;3;sensorA
22355;4597;8;15,96;20,91;3;sensorA
22356;27098;2;32.07;19.44;2;sensorB
22357;3260;6;42,28;13.51;1;sensorA
22358;17369;5;36,15;5,02;1;sensorB
22359;7652;3;35,38;22.34;1;
22360;9123;1;22.44;11.56;3;sensorB
22361;18067;5;26.48;10.91;2;
22362;24184;3;15,99;25.80;3;sensorB
22363;26348;1;24,68;9,39;3;
22364;14266;1;57.13;30.26;1;sensorB
22365;29691;8;32.75;21.08;2;sensorB
22366;34000;2;28.59;18.38;2;sensorB
22367;21188;10;29,37;21,15;2;sensorA
22368;23456;8;28.97;15,58;2;sensorB
22369;5838;6;14.55;17,81;4;sensorA
